cell_id,true_risky_success_prob,safe_length,risky_samples,observed_successes,observed_failures,observed_success_rate,classification,tags,method,exact_optimal_action,estimated_action,policy_regret,q_risky_true,q_safe_true,q_risky_estimate,risky_value_overestimation,risky_value_underestimation,calibration_error,matches_exact_action,empirical_identifiable,prior_dependent
cell_0274,0.5,4,16,11,5,0.6875,prior_dependent,ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.722475,0.27247499999999997,0.0,0.27247499999999997,False,False,True
cell_0274,0.5,4,16,11,5,0.6875,prior_dependent,ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.45,0.6561,0.37732882204244844,0.0,0.07267117795755157,0.07267117795755157,True,False,True
cell_0274,0.5,4,16,11,5,0.6875,prior_dependent,ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.2061,0.45,0.6561,0.8601711779575516,0.4101711779575516,0.0,0.4101711779575516,False,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,raw_trl,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,trl_log,safe,risky,0.2061,0.45,0.6561,0.675,0.22500000000000003,0.0,0.22500000000000003,False,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.2061,0.45,0.6561,0.675,0.22500000000000003,0.0,0.22500000000000003,False,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.2061,0.45,0.6561,0.675,0.22500000000000003,0.0,0.22500000000000003,False,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,safe,0.0,0.45,0.6561,0.65,0.2,0.0,0.2,True,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.45,0.6561,0.52515,0.07515,0.0,0.07515,True,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.7645500000000001,0.31455000000000005,0.0,0.31455000000000005,False,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.45,0.6561,0.43357882204244846,0.0,0.016421177957551547,0.016421177957551547,True,False,True
cell_0275,0.5,4,16,12,4,0.75,prior_dependent,ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,raw_trl,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,trl_log,safe,risky,0.2061,0.45,0.6561,0.7312500000000001,0.28125000000000006,0.0,0.28125000000000006,False,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.2061,0.45,0.6561,0.7312500000000001,0.28125000000000006,0.0,0.28125000000000006,False,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.2061,0.45,0.6561,0.7312500000000001,0.28125000000000006,0.0,0.28125000000000006,False,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.7000000000000001,0.25000000000000006,0.0,0.25000000000000006,False,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.45,0.6561,0.583425,0.13342499999999996,0.0,0.13342499999999996,True,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.803925,0.353925,0.0,0.353925,False,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.45,0.6561,0.48982882204244843,0.03982882204244842,0.0,0.03982882204244842,True,False,True
cell_0276,0.5,4,16,13,3,0.8125,prior_dependent,ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,raw_trl,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,trl_log,safe,risky,0.2061,0.45,0.6561,0.7875,0.33749999999999997,0.0,0.33749999999999997,False,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.2061,0.45,0.6561,0.7875,0.33749999999999997,0.0,0.33749999999999997,False,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.2061,0.45,0.6561,0.7875,0.33749999999999997,0.0,0.33749999999999997,False,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.75,0.3,0.0,0.3,False,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.45,0.6561,0.6446250000000001,0.1946250000000001,0.0,0.1946250000000001,True,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.839925,0.389925,0.0,0.389925,False,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.45,0.6561,0.5460788220424485,0.0960788220424485,0.0,0.0960788220424485,True,False,True
cell_0277,0.5,4,16,14,2,0.875,prior_dependent,ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,True
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,raw_trl,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,trl_log,safe,risky,0.2061,0.45,0.6561,0.84375,0.39375,0.0,0.39375,False,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,empirical_transition_dp,safe,risky,0.2061,0.45,0.6561,0.84375,0.39375,0.0,0.39375,False,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,empirical_risky_value,safe,risky,0.2061,0.45,0.6561,0.84375,0.39375,0.0,0.39375,False,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.7999999999999999,0.3499999999999999,0.0,0.3499999999999999,False,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.7107749999999999,0.2607749999999999,0.0,0.2607749999999999,False,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.8714250000000001,0.4214250000000001,0.0,0.4214250000000001,False,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.45,0.6561,0.6023288220424484,0.1523288220424484,0.0,0.1523288220424484,True,False,False
cell_0278,0.5,4,16,15,1,0.9375,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,False,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,raw_trl,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,trl_log,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,empirical_transition_dp,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,empirical_risky_value,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,posterior_mean_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.85,0.39999999999999997,0.0,0.39999999999999997,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,posterior_lower_q10_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.785925,0.335925,0.0,0.335925,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,posterior_upper_q90_beta_1_1,safe,risky,0.2061,0.45,0.6561,0.894375,0.444375,0.0,0.444375,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,hoeffding_lcb_delta_0_2,safe,risky,0.2061,0.45,0.6561,0.6585788220424484,0.20857882204244843,0.0,0.20857882204244843,False,True,False
cell_0279,0.5,4,16,16,0,1.0,lucky_only,lucky_only;identifiable,hoeffding_ucb_delta_0_2,safe,risky,0.2061,0.45,0.6561,0.9,0.45,0.0,0.45,False,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,raw_trl,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,trl_log,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.15,0.0,0.525,0.525,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.0189,0.0,0.6561,0.6561,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.3321,0.0,0.34290000000000004,0.34290000000000004,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0280,0.75,2,4,0,4,0.0,no_success,no_success;identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.675,0.81,0.4828423559151031,0.0,0.19215764408489694,0.19215764408489694,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,raw_trl,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,trl_log,safe,safe,0.0,0.675,0.81,0.225,0.0,0.45000000000000007,0.45000000000000007,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.225,0.0,0.45000000000000007,0.45000000000000007,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.225,0.0,0.45000000000000007,0.45000000000000007,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.3,0.0,0.37500000000000006,0.37500000000000006,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.101025,0.0,0.573975,0.573975,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.5256,0.0,0.1494000000000001,0.1494000000000001,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0281,0.75,2,4,1,3,0.25,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.675,0.81,0.7078423559151031,0.032842355915103094,0.0,0.032842355915103094,True,True,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,raw_trl,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,trl_log,safe,safe,0.0,0.675,0.81,0.45,0.0,0.22500000000000003,0.22500000000000003,True,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.45,0.0,0.22500000000000003,0.22500000000000003,True,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.45,0.0,0.22500000000000003,0.22500000000000003,True,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.45,0.0,0.22500000000000003,0.22500000000000003,True,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.222075,0.0,0.452925,0.452925,True,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.677925,0.0029249999999999554,0.0,0.0029249999999999554,True,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,False,False
cell_0282,0.75,2,4,2,2,0.5,ambiguous,matched;ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,raw_trl,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,trl_log,safe,safe,0.0,0.675,0.81,0.675,0.0,0.0,0.0,True,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.675,0.0,0.0,0.0,True,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.675,0.0,0.0,0.0,True,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.6,0.0,0.07500000000000007,0.07500000000000007,True,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.3744,0.0,0.30060000000000003,0.30060000000000003,True,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.7989750000000001,0.12397500000000006,0.0,0.12397500000000006,True,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.19215764408489688,0.0,0.48284235591510316,0.48284235591510316,True,False,False
cell_0283,0.75,2,4,3,1,0.75,ambiguous,matched;ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,False
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,raw_trl,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,trl_log,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,empirical_transition_dp,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,empirical_risky_value,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.75,0.07499999999999996,0.0,0.07499999999999996,True,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.5679000000000001,0.0,0.10709999999999997,0.10709999999999997,True,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,posterior_upper_q90_beta_1_1,safe,risky,0.135,0.675,0.81,0.8811,0.20609999999999995,0.0,0.20609999999999995,False,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.4171576440848969,0.0,0.2578423559151031,0.2578423559151031,True,False,True
cell_0284,0.75,2,4,4,0,1.0,lucky_only,lucky_only;matched;ambiguous;prior_dependent,hoeffding_ucb_delta_0_2,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,False,True
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,raw_trl,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,trl_log,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.09000000000000001,0.0,0.5850000000000001,0.5850000000000001,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.010575000000000001,0.0,0.664425,0.664425,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.20317500000000002,0.0,0.47182500000000005,0.47182500000000005,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0285,0.75,2,8,0,8,0.0,no_success,no_success;identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.675,0.81,0.34142110411165794,0.0,0.3335788958883421,0.3335788958883421,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,raw_trl,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,trl_log,safe,safe,0.0,0.675,0.81,0.1125,0.0,0.5625,0.5625,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.1125,0.0,0.5625,0.5625,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.1125,0.0,0.5625,0.5625,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.18000000000000002,0.0,0.495,0.495,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.054675,0.0,0.620325,0.620325,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.331425,0.0,0.343575,0.343575,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0286,0.75,2,8,1,7,0.125,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.675,0.81,0.45392110411165804,0.0,0.221078895888342,0.221078895888342,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,raw_trl,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,trl_log,safe,safe,0.0,0.675,0.81,0.225,0.0,0.45000000000000007,0.45000000000000007,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.225,0.0,0.45000000000000007,0.45000000000000007,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.225,0.0,0.45000000000000007,0.45000000000000007,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.27,0.0,0.405,0.405,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.11655,0.0,0.55845,0.55845,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.441,0.0,0.23400000000000004,0.23400000000000004,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.675,0.81,0.0,0.0,0.675,0.675,True,True,False
cell_0287,0.75,2,8,2,6,0.25,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.675,0.81,0.566421104111658,0.0,0.10857889588834202,0.10857889588834202,True,True,False
cell_0288,0.75,2,8,3,5,0.375,identifiable,identifiable,raw_trl,safe,risky,0.135,0.675,0.81,0.9,0.22499999999999998,0.0,0.22499999999999998,False,True,False
cell_0288,0.75,2,8,3,5,0.375,identifiable,identifiable,trl_log,safe,safe,0.0,0.675,0.81,0.3375,0.0,0.3375,0.3375,True,True,False
cell_0288,0.75,2,8,3,5,0.375,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.675,0.81,0.3375,0.0,0.3375,0.3375,True,True,False
cell_0288,0.75,2,8,3,5,0.375,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.675,0.81,0.3375,0.0,0.3375,0.3375,True,True,False
cell_0288,0.75,2,8,3,5,0.375,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.675,0.81,0.36000000000000004,0.0,0.315,0.315,True,True,False
cell_0288,0.75,2,8,3,5,0.375,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.675,0.81,0.18945,0.0,0.48555000000000004,0.48555000000000004,True,True,False
cell_0288,0.75,2,8,3,5,0.375,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.675,0.81,0.5395500000000001,0.0,0.13544999999999996,0.13544999999999996,True,True,False
