cell_id,method,safe_length,true_risky_success_prob,risky_samples,observed_successes,classification,policy_regret
cell_0040,empirical_transition_dp,3,0.1,8,3,identifiable,0.0
cell_0040,empirical_risky_value,3,0.1,8,3,identifiable,0.0
cell_0040,posterior_mean_beta_1_1,3,0.1,8,3,identifiable,0.0
cell_0040,posterior_lower_q10_beta_1_1,3,0.1,8,3,identifiable,0.0
cell_0040,posterior_upper_q90_beta_1_1,3,0.1,8,3,identifiable,0.0
cell_0040,hoeffding_lcb_delta_0_2,3,0.1,8,3,identifiable,0.0
cell_0040,hoeffding_ucb_delta_0_2,3,0.1,8,3,identifiable,0.0
cell_0041,raw_trl,3,0.1,8,4,ambiguous,0.6390000000000001
cell_0041,trl_log,3,0.1,8,4,ambiguous,0.0
cell_0041,empirical_transition_dp,3,0.1,8,4,ambiguous,0.0
cell_0041,empirical_risky_value,3,0.1,8,4,ambiguous,0.0
cell_0041,posterior_mean_beta_1_1,3,0.1,8,4,ambiguous,0.0
cell_0041,posterior_lower_q10_beta_1_1,3,0.1,8,4,ambiguous,0.0
cell_0041,posterior_upper_q90_beta_1_1,3,0.1,8,4,ambiguous,0.0
cell_0041,hoeffding_lcb_delta_0_2,3,0.1,8,4,ambiguous,0.0
cell_0041,hoeffding_ucb_delta_0_2,3,0.1,8,4,ambiguous,0.6390000000000001
cell_0042,raw_trl,3,0.1,8,5,ambiguous,0.6390000000000001
cell_0042,trl_log,3,0.1,8,5,ambiguous,0.0
cell_0042,empirical_transition_dp,3,0.1,8,5,ambiguous,0.0
cell_0042,empirical_risky_value,3,0.1,8,5,ambiguous,0.0
cell_0042,posterior_mean_beta_1_1,3,0.1,8,5,ambiguous,0.0
cell_0042,posterior_lower_q10_beta_1_1,3,0.1,8,5,ambiguous,0.0
cell_0042,posterior_upper_q90_beta_1_1,3,0.1,8,5,ambiguous,0.0
cell_0042,hoeffding_lcb_delta_0_2,3,0.1,8,5,ambiguous,0.0
cell_0042,hoeffding_ucb_delta_0_2,3,0.1,8,5,ambiguous,0.6390000000000001
cell_0043,raw_trl,3,0.1,8,6,prior_dependent,0.6390000000000001
cell_0043,trl_log,3,0.1,8,6,prior_dependent,0.0
cell_0043,empirical_transition_dp,3,0.1,8,6,prior_dependent,0.0
cell_0043,empirical_risky_value,3,0.1,8,6,prior_dependent,0.0
cell_0043,posterior_mean_beta_1_1,3,0.1,8,6,prior_dependent,0.0
cell_0043,posterior_lower_q10_beta_1_1,3,0.1,8,6,prior_dependent,0.0
cell_0043,posterior_upper_q90_beta_1_1,3,0.1,8,6,prior_dependent,0.6390000000000001
cell_0043,hoeffding_lcb_delta_0_2,3,0.1,8,6,prior_dependent,0.0
cell_0043,hoeffding_ucb_delta_0_2,3,0.1,8,6,prior_dependent,0.6390000000000001
cell_0044,raw_trl,3,0.1,8,7,prior_dependent,0.6390000000000001
cell_0044,trl_log,3,0.1,8,7,prior_dependent,0.6390000000000001
cell_0044,empirical_transition_dp,3,0.1,8,7,prior_dependent,0.6390000000000001
cell_0044,empirical_risky_value,3,0.1,8,7,prior_dependent,0.6390000000000001
cell_0044,posterior_mean_beta_1_1,3,0.1,8,7,prior_dependent,0.0
cell_0044,posterior_lower_q10_beta_1_1,3,0.1,8,7,prior_dependent,0.0
cell_0044,posterior_upper_q90_beta_1_1,3,0.1,8,7,prior_dependent,0.6390000000000001
cell_0044,hoeffding_lcb_delta_0_2,3,0.1,8,7,prior_dependent,0.0
cell_0044,hoeffding_ucb_delta_0_2,3,0.1,8,7,prior_dependent,0.6390000000000001
cell_0045,raw_trl,3,0.1,8,8,lucky_only,0.6390000000000001
cell_0045,trl_log,3,0.1,8,8,lucky_only,0.6390000000000001
cell_0045,empirical_transition_dp,3,0.1,8,8,lucky_only,0.6390000000000001
cell_0045,empirical_risky_value,3,0.1,8,8,lucky_only,0.6390000000000001
cell_0045,posterior_mean_beta_1_1,3,0.1,8,8,lucky_only,0.6390000000000001
cell_0045,posterior_lower_q10_beta_1_1,3,0.1,8,8,lucky_only,0.0
cell_0045,posterior_upper_q90_beta_1_1,3,0.1,8,8,lucky_only,0.6390000000000001
cell_0045,hoeffding_lcb_delta_0_2,3,0.1,8,8,lucky_only,0.0
cell_0045,hoeffding_ucb_delta_0_2,3,0.1,8,8,lucky_only,0.6390000000000001
cell_0046,raw_trl,3,0.1,16,0,no_success,0.0
cell_0046,trl_log,3,0.1,16,0,no_success,0.0
cell_0046,empirical_transition_dp,3,0.1,16,0,no_success,0.0
cell_0046,empirical_risky_value,3,0.1,16,0,no_success,0.0
cell_0046,posterior_mean_beta_1_1,3,0.1,16,0,no_success,0.0
cell_0046,posterior_lower_q10_beta_1_1,3,0.1,16,0,no_success,0.0
cell_0046,posterior_upper_q90_beta_1_1,3,0.1,16,0,no_success,0.0
cell_0046,hoeffding_lcb_delta_0_2,3,0.1,16,0,no_success,0.0
cell_0046,hoeffding_ucb_delta_0_2,3,0.1,16,0,no_success,0.0
cell_0047,raw_trl,3,0.1,16,1,matched_identifiable,0.6390000000000001
cell_0047,trl_log,3,0.1,16,1,matched_identifiable,0.0
cell_0047,empirical_transition_dp,3,0.1,16,1,matched_identifiable,0.0
cell_0047,empirical_risky_value,3,0.1,16,1,matched_identifiable,0.0
cell_0047,posterior_mean_beta_1_1,3,0.1,16,1,matched_identifiable,0.0
cell_0047,posterior_lower_q10_beta_1_1,3,0.1,16,1,matched_identifiable,0.0
cell_0047,posterior_upper_q90_beta_1_1,3,0.1,16,1,matched_identifiable,0.0
cell_0047,hoeffding_lcb_delta_0_2,3,0.1,16,1,matched_identifiable,0.0
cell_0047,hoeffding_ucb_delta_0_2,3,0.1,16,1,matched_identifiable,0.0
cell_0048,raw_trl,3,0.1,16,2,matched_identifiable,0.6390000000000001
cell_0048,trl_log,3,0.1,16,2,matched_identifiable,0.0
cell_0048,empirical_transition_dp,3,0.1,16,2,matched_identifiable,0.0
cell_0048,empirical_risky_value,3,0.1,16,2,matched_identifiable,0.0
cell_0048,posterior_mean_beta_1_1,3,0.1,16,2,matched_identifiable,0.0
cell_0048,posterior_lower_q10_beta_1_1,3,0.1,16,2,matched_identifiable,0.0
cell_0048,posterior_upper_q90_beta_1_1,3,0.1,16,2,matched_identifiable,0.0
cell_0048,hoeffding_lcb_delta_0_2,3,0.1,16,2,matched_identifiable,0.0
cell_0048,hoeffding_ucb_delta_0_2,3,0.1,16,2,matched_identifiable,0.0
cell_0049,raw_trl,3,0.1,16,3,matched_identifiable,0.6390000000000001
cell_0049,trl_log,3,0.1,16,3,matched_identifiable,0.0
cell_0049,empirical_transition_dp,3,0.1,16,3,matched_identifiable,0.0
cell_0049,empirical_risky_value,3,0.1,16,3,matched_identifiable,0.0
cell_0049,posterior_mean_beta_1_1,3,0.1,16,3,matched_identifiable,0.0
cell_0049,posterior_lower_q10_beta_1_1,3,0.1,16,3,matched_identifiable,0.0
cell_0049,posterior_upper_q90_beta_1_1,3,0.1,16,3,matched_identifiable,0.0
cell_0049,hoeffding_lcb_delta_0_2,3,0.1,16,3,matched_identifiable,0.0
cell_0049,hoeffding_ucb_delta_0_2,3,0.1,16,3,matched_identifiable,0.0
cell_0050,raw_trl,3,0.1,16,4,identifiable,0.6390000000000001
cell_0050,trl_log,3,0.1,16,4,identifiable,0.0
cell_0050,empirical_transition_dp,3,0.1,16,4,identifiable,0.0
cell_0050,empirical_risky_value,3,0.1,16,4,identifiable,0.0
cell_0050,posterior_mean_beta_1_1,3,0.1,16,4,identifiable,0.0
cell_0050,posterior_lower_q10_beta_1_1,3,0.1,16,4,identifiable,0.0
cell_0050,posterior_upper_q90_beta_1_1,3,0.1,16,4,identifiable,0.0
cell_0050,hoeffding_lcb_delta_0_2,3,0.1,16,4,identifiable,0.0
cell_0050,hoeffding_ucb_delta_0_2,3,0.1,16,4,identifiable,0.0
cell_0051,raw_trl,3,0.1,16,5,identifiable,0.6390000000000001
cell_0051,trl_log,3,0.1,16,5,identifiable,0.0
cell_0051,empirical_transition_dp,3,0.1,16,5,identifiable,0.0
cell_0051,empirical_risky_value,3,0.1,16,5,identifiable,0.0
cell_0051,posterior_mean_beta_1_1,3,0.1,16,5,identifiable,0.0
cell_0051,posterior_lower_q10_beta_1_1,3,0.1,16,5,identifiable,0.0
cell_0051,posterior_upper_q90_beta_1_1,3,0.1,16,5,identifiable,0.0
cell_0051,hoeffding_lcb_delta_0_2,3,0.1,16,5,identifiable,0.0
cell_0051,hoeffding_ucb_delta_0_2,3,0.1,16,5,identifiable,0.0
cell_0052,raw_trl,3,0.1,16,6,identifiable,0.6390000000000001
cell_0052,trl_log,3,0.1,16,6,identifiable,0.0
cell_0052,empirical_transition_dp,3,0.1,16,6,identifiable,0.0
cell_0052,empirical_risky_value,3,0.1,16,6,identifiable,0.0
cell_0052,posterior_mean_beta_1_1,3,0.1,16,6,identifiable,0.0
cell_0052,posterior_lower_q10_beta_1_1,3,0.1,16,6,identifiable,0.0
cell_0052,posterior_upper_q90_beta_1_1,3,0.1,16,6,identifiable,0.0
cell_0052,hoeffding_lcb_delta_0_2,3,0.1,16,6,identifiable,0.0
cell_0052,hoeffding_ucb_delta_0_2,3,0.1,16,6,identifiable,0.0
cell_0053,raw_trl,3,0.1,16,7,identifiable,0.6390000000000001
cell_0053,trl_log,3,0.1,16,7,identifiable,0.0
cell_0053,empirical_transition_dp,3,0.1,16,7,identifiable,0.0
cell_0053,empirical_risky_value,3,0.1,16,7,identifiable,0.0
cell_0053,posterior_mean_beta_1_1,3,0.1,16,7,identifiable,0.0
cell_0053,posterior_lower_q10_beta_1_1,3,0.1,16,7,identifiable,0.0
cell_0053,posterior_upper_q90_beta_1_1,3,0.1,16,7,identifiable,0.0
cell_0053,hoeffding_lcb_delta_0_2,3,0.1,16,7,identifiable,0.0
cell_0053,hoeffding_ucb_delta_0_2,3,0.1,16,7,identifiable,0.0
cell_0054,raw_trl,3,0.1,16,8,identifiable,0.6390000000000001
cell_0054,trl_log,3,0.1,16,8,identifiable,0.0
cell_0054,empirical_transition_dp,3,0.1,16,8,identifiable,0.0
cell_0054,empirical_risky_value,3,0.1,16,8,identifiable,0.0
cell_0054,posterior_mean_beta_1_1,3,0.1,16,8,identifiable,0.0
cell_0054,posterior_lower_q10_beta_1_1,3,0.1,16,8,identifiable,0.0
cell_0054,posterior_upper_q90_beta_1_1,3,0.1,16,8,identifiable,0.0
cell_0054,hoeffding_lcb_delta_0_2,3,0.1,16,8,identifiable,0.0
cell_0054,hoeffding_ucb_delta_0_2,3,0.1,16,8,identifiable,0.0
cell_0055,raw_trl,3,0.1,16,9,ambiguous,0.6390000000000001
cell_0055,trl_log,3,0.1,16,9,ambiguous,0.0
cell_0055,empirical_transition_dp,3,0.1,16,9,ambiguous,0.0
cell_0055,empirical_risky_value,3,0.1,16,9,ambiguous,0.0
cell_0055,posterior_mean_beta_1_1,3,0.1,16,9,ambiguous,0.0
cell_0055,posterior_lower_q10_beta_1_1,3,0.1,16,9,ambiguous,0.0
cell_0055,posterior_upper_q90_beta_1_1,3,0.1,16,9,ambiguous,0.0
cell_0055,hoeffding_lcb_delta_0_2,3,0.1,16,9,ambiguous,0.0
cell_0055,hoeffding_ucb_delta_0_2,3,0.1,16,9,ambiguous,0.6390000000000001
cell_0056,raw_trl,3,0.1,16,10,ambiguous,0.6390000000000001
cell_0056,trl_log,3,0.1,16,10,ambiguous,0.0
cell_0056,empirical_transition_dp,3,0.1,16,10,ambiguous,0.0
cell_0056,empirical_risky_value,3,0.1,16,10,ambiguous,0.0
cell_0056,posterior_mean_beta_1_1,3,0.1,16,10,ambiguous,0.0
cell_0056,posterior_lower_q10_beta_1_1,3,0.1,16,10,ambiguous,0.0
cell_0056,posterior_upper_q90_beta_1_1,3,0.1,16,10,ambiguous,0.0
cell_0056,hoeffding_lcb_delta_0_2,3,0.1,16,10,ambiguous,0.0
cell_0056,hoeffding_ucb_delta_0_2,3,0.1,16,10,ambiguous,0.6390000000000001
cell_0057,raw_trl,3,0.1,16,11,ambiguous,0.6390000000000001
cell_0057,trl_log,3,0.1,16,11,ambiguous,0.0
cell_0057,empirical_transition_dp,3,0.1,16,11,ambiguous,0.0
cell_0057,empirical_risky_value,3,0.1,16,11,ambiguous,0.0
cell_0057,posterior_mean_beta_1_1,3,0.1,16,11,ambiguous,0.0
cell_0057,posterior_lower_q10_beta_1_1,3,0.1,16,11,ambiguous,0.0
cell_0057,posterior_upper_q90_beta_1_1,3,0.1,16,11,ambiguous,0.0
cell_0057,hoeffding_lcb_delta_0_2,3,0.1,16,11,ambiguous,0.0
cell_0057,hoeffding_ucb_delta_0_2,3,0.1,16,11,ambiguous,0.6390000000000001
cell_0058,raw_trl,3,0.1,16,12,prior_dependent,0.6390000000000001
cell_0058,trl_log,3,0.1,16,12,prior_dependent,0.0
cell_0058,empirical_transition_dp,3,0.1,16,12,prior_dependent,0.0
cell_0058,empirical_risky_value,3,0.1,16,12,prior_dependent,0.0
cell_0058,posterior_mean_beta_1_1,3,0.1,16,12,prior_dependent,0.0
cell_0058,posterior_lower_q10_beta_1_1,3,0.1,16,12,prior_dependent,0.0
cell_0058,posterior_upper_q90_beta_1_1,3,0.1,16,12,prior_dependent,0.6390000000000001
cell_0058,hoeffding_lcb_delta_0_2,3,0.1,16,12,prior_dependent,0.0
cell_0058,hoeffding_ucb_delta_0_2,3,0.1,16,12,prior_dependent,0.6390000000000001
cell_0059,raw_trl,3,0.1,16,13,prior_dependent,0.6390000000000001
cell_0059,trl_log,3,0.1,16,13,prior_dependent,0.6390000000000001
cell_0059,empirical_transition_dp,3,0.1,16,13,prior_dependent,0.6390000000000001
cell_0059,empirical_risky_value,3,0.1,16,13,prior_dependent,0.6390000000000001
cell_0059,posterior_mean_beta_1_1,3,0.1,16,13,prior_dependent,0.0
cell_0059,posterior_lower_q10_beta_1_1,3,0.1,16,13,prior_dependent,0.0
cell_0059,posterior_upper_q90_beta_1_1,3,0.1,16,13,prior_dependent,0.6390000000000001
cell_0059,hoeffding_lcb_delta_0_2,3,0.1,16,13,prior_dependent,0.0
cell_0059,hoeffding_ucb_delta_0_2,3,0.1,16,13,prior_dependent,0.6390000000000001
cell_0060,raw_trl,3,0.1,16,14,prior_dependent,0.6390000000000001
cell_0060,trl_log,3,0.1,16,14,prior_dependent,0.6390000000000001
cell_0060,empirical_transition_dp,3,0.1,16,14,prior_dependent,0.6390000000000001
cell_0060,empirical_risky_value,3,0.1,16,14,prior_dependent,0.6390000000000001
cell_0060,posterior_mean_beta_1_1,3,0.1,16,14,prior_dependent,0.6390000000000001
cell_0060,posterior_lower_q10_beta_1_1,3,0.1,16,14,prior_dependent,0.0
cell_0060,posterior_upper_q90_beta_1_1,3,0.1,16,14,prior_dependent,0.6390000000000001
cell_0060,hoeffding_lcb_delta_0_2,3,0.1,16,14,prior_dependent,0.0
cell_0060,hoeffding_ucb_delta_0_2,3,0.1,16,14,prior_dependent,0.6390000000000001
cell_0061,raw_trl,3,0.1,16,15,prior_dependent,0.6390000000000001
cell_0061,trl_log,3,0.1,16,15,prior_dependent,0.6390000000000001
cell_0061,empirical_transition_dp,3,0.1,16,15,prior_dependent,0.6390000000000001
cell_0061,empirical_risky_value,3,0.1,16,15,prior_dependent,0.6390000000000001
cell_0061,posterior_mean_beta_1_1,3,0.1,16,15,prior_dependent,0.6390000000000001
cell_0061,posterior_lower_q10_beta_1_1,3,0.1,16,15,prior_dependent,0.0
cell_0061,posterior_upper_q90_beta_1_1,3,0.1,16,15,prior_dependent,0.6390000000000001
cell_0061,hoeffding_lcb_delta_0_2,3,0.1,16,15,prior_dependent,0.0
cell_0061,hoeffding_ucb_delta_0_2,3,0.1,16,15,prior_dependent,0.6390000000000001
cell_0062,raw_trl,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0062,trl_log,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0062,empirical_transition_dp,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0062,empirical_risky_value,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0062,posterior_mean_beta_1_1,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0062,posterior_lower_q10_beta_1_1,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0062,posterior_upper_q90_beta_1_1,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0062,hoeffding_lcb_delta_0_2,3,0.1,16,16,lucky_only,0.0
cell_0062,hoeffding_ucb_delta_0_2,3,0.1,16,16,lucky_only,0.6390000000000001
cell_0063,raw_trl,4,0.1,4,0,no_success,0.0
cell_0063,trl_log,4,0.1,4,0,no_success,0.0
cell_0063,empirical_transition_dp,4,0.1,4,0,no_success,0.0
cell_0063,empirical_risky_value,4,0.1,4,0,no_success,0.0
cell_0063,posterior_mean_beta_1_1,4,0.1,4,0,no_success,0.0
cell_0063,posterior_lower_q10_beta_1_1,4,0.1,4,0,no_success,0.0
cell_0063,posterior_upper_q90_beta_1_1,4,0.1,4,0,no_success,0.0
cell_0063,hoeffding_lcb_delta_0_2,4,0.1,4,0,no_success,0.0
cell_0063,hoeffding_ucb_delta_0_2,4,0.1,4,0,no_success,0.0
cell_0064,raw_trl,4,0.1,4,1,ambiguous,0.5661
cell_0064,trl_log,4,0.1,4,1,ambiguous,0.0
cell_0064,empirical_transition_dp,4,0.1,4,1,ambiguous,0.0
cell_0064,empirical_risky_value,4,0.1,4,1,ambiguous,0.0
cell_0064,posterior_mean_beta_1_1,4,0.1,4,1,ambiguous,0.0
cell_0064,posterior_lower_q10_beta_1_1,4,0.1,4,1,ambiguous,0.0
cell_0064,posterior_upper_q90_beta_1_1,4,0.1,4,1,ambiguous,0.0
cell_0064,hoeffding_lcb_delta_0_2,4,0.1,4,1,ambiguous,0.0
cell_0064,hoeffding_ucb_delta_0_2,4,0.1,4,1,ambiguous,0.5661
cell_0065,raw_trl,4,0.1,4,2,prior_dependent,0.5661
cell_0065,trl_log,4,0.1,4,2,prior_dependent,0.0
cell_0065,empirical_transition_dp,4,0.1,4,2,prior_dependent,0.0
cell_0065,empirical_risky_value,4,0.1,4,2,prior_dependent,0.0
cell_0065,posterior_mean_beta_1_1,4,0.1,4,2,prior_dependent,0.0
cell_0065,posterior_lower_q10_beta_1_1,4,0.1,4,2,prior_dependent,0.0
cell_0065,posterior_upper_q90_beta_1_1,4,0.1,4,2,prior_dependent,0.5661
cell_0065,hoeffding_lcb_delta_0_2,4,0.1,4,2,prior_dependent,0.0
cell_0065,hoeffding_ucb_delta_0_2,4,0.1,4,2,prior_dependent,0.5661
cell_0066,raw_trl,4,0.1,4,3,prior_dependent,0.5661
cell_0066,trl_log,4,0.1,4,3,prior_dependent,0.5661
cell_0066,empirical_transition_dp,4,0.1,4,3,prior_dependent,0.5661
cell_0066,empirical_risky_value,4,0.1,4,3,prior_dependent,0.5661
cell_0066,posterior_mean_beta_1_1,4,0.1,4,3,prior_dependent,0.0
cell_0066,posterior_lower_q10_beta_1_1,4,0.1,4,3,prior_dependent,0.0
cell_0066,posterior_upper_q90_beta_1_1,4,0.1,4,3,prior_dependent,0.5661
cell_0066,hoeffding_lcb_delta_0_2,4,0.1,4,3,prior_dependent,0.0
cell_0066,hoeffding_ucb_delta_0_2,4,0.1,4,3,prior_dependent,0.5661
cell_0067,raw_trl,4,0.1,4,4,lucky_only,0.5661
cell_0067,trl_log,4,0.1,4,4,lucky_only,0.5661
cell_0067,empirical_transition_dp,4,0.1,4,4,lucky_only,0.5661
cell_0067,empirical_risky_value,4,0.1,4,4,lucky_only,0.5661
cell_0067,posterior_mean_beta_1_1,4,0.1,4,4,lucky_only,0.5661
cell_0067,posterior_lower_q10_beta_1_1,4,0.1,4,4,lucky_only,0.0
cell_0067,posterior_upper_q90_beta_1_1,4,0.1,4,4,lucky_only,0.5661
cell_0067,hoeffding_lcb_delta_0_2,4,0.1,4,4,lucky_only,0.0
cell_0067,hoeffding_ucb_delta_0_2,4,0.1,4,4,lucky_only,0.5661
cell_0068,raw_trl,4,0.1,8,0,no_success,0.0
cell_0068,trl_log,4,0.1,8,0,no_success,0.0
cell_0068,empirical_transition_dp,4,0.1,8,0,no_success,0.0
cell_0068,empirical_risky_value,4,0.1,8,0,no_success,0.0
cell_0068,posterior_mean_beta_1_1,4,0.1,8,0,no_success,0.0
cell_0068,posterior_lower_q10_beta_1_1,4,0.1,8,0,no_success,0.0
cell_0068,posterior_upper_q90_beta_1_1,4,0.1,8,0,no_success,0.0
cell_0068,hoeffding_lcb_delta_0_2,4,0.1,8,0,no_success,0.0
cell_0068,hoeffding_ucb_delta_0_2,4,0.1,8,0,no_success,0.0
cell_0069,raw_trl,4,0.1,8,1,matched_identifiable,0.5661
cell_0069,trl_log,4,0.1,8,1,matched_identifiable,0.0
cell_0069,empirical_transition_dp,4,0.1,8,1,matched_identifiable,0.0
cell_0069,empirical_risky_value,4,0.1,8,1,matched_identifiable,0.0
cell_0069,posterior_mean_beta_1_1,4,0.1,8,1,matched_identifiable,0.0
cell_0069,posterior_lower_q10_beta_1_1,4,0.1,8,1,matched_identifiable,0.0
cell_0069,posterior_upper_q90_beta_1_1,4,0.1,8,1,matched_identifiable,0.0
cell_0069,hoeffding_lcb_delta_0_2,4,0.1,8,1,matched_identifiable,0.0
cell_0069,hoeffding_ucb_delta_0_2,4,0.1,8,1,matched_identifiable,0.0
cell_0070,raw_trl,4,0.1,8,2,identifiable,0.5661
cell_0070,trl_log,4,0.1,8,2,identifiable,0.0
cell_0070,empirical_transition_dp,4,0.1,8,2,identifiable,0.0
cell_0070,empirical_risky_value,4,0.1,8,2,identifiable,0.0
cell_0070,posterior_mean_beta_1_1,4,0.1,8,2,identifiable,0.0
cell_0070,posterior_lower_q10_beta_1_1,4,0.1,8,2,identifiable,0.0
cell_0070,posterior_upper_q90_beta_1_1,4,0.1,8,2,identifiable,0.0
cell_0070,hoeffding_lcb_delta_0_2,4,0.1,8,2,identifiable,0.0
cell_0070,hoeffding_ucb_delta_0_2,4,0.1,8,2,identifiable,0.0
cell_0071,raw_trl,4,0.1,8,3,ambiguous,0.5661
cell_0071,trl_log,4,0.1,8,3,ambiguous,0.0
cell_0071,empirical_transition_dp,4,0.1,8,3,ambiguous,0.0
cell_0071,empirical_risky_value,4,0.1,8,3,ambiguous,0.0
cell_0071,posterior_mean_beta_1_1,4,0.1,8,3,ambiguous,0.0
cell_0071,posterior_lower_q10_beta_1_1,4,0.1,8,3,ambiguous,0.0
cell_0071,posterior_upper_q90_beta_1_1,4,0.1,8,3,ambiguous,0.0
cell_0071,hoeffding_lcb_delta_0_2,4,0.1,8,3,ambiguous,0.0
cell_0071,hoeffding_ucb_delta_0_2,4,0.1,8,3,ambiguous,0.5661
cell_0072,raw_trl,4,0.1,8,4,ambiguous,0.5661
cell_0072,trl_log,4,0.1,8,4,ambiguous,0.0
cell_0072,empirical_transition_dp,4,0.1,8,4,ambiguous,0.0
cell_0072,empirical_risky_value,4,0.1,8,4,ambiguous,0.0
cell_0072,posterior_mean_beta_1_1,4,0.1,8,4,ambiguous,0.0
cell_0072,posterior_lower_q10_beta_1_1,4,0.1,8,4,ambiguous,0.0
cell_0072,posterior_upper_q90_beta_1_1,4,0.1,8,4,ambiguous,0.0
cell_0072,hoeffding_lcb_delta_0_2,4,0.1,8,4,ambiguous,0.0
cell_0072,hoeffding_ucb_delta_0_2,4,0.1,8,4,ambiguous,0.5661
cell_0073,raw_trl,4,0.1,8,5,prior_dependent,0.5661
cell_0073,trl_log,4,0.1,8,5,prior_dependent,0.0
cell_0073,empirical_transition_dp,4,0.1,8,5,prior_dependent,0.0
cell_0073,empirical_risky_value,4,0.1,8,5,prior_dependent,0.0
cell_0073,posterior_mean_beta_1_1,4,0.1,8,5,prior_dependent,0.0
cell_0073,posterior_lower_q10_beta_1_1,4,0.1,8,5,prior_dependent,0.0
cell_0073,posterior_upper_q90_beta_1_1,4,0.1,8,5,prior_dependent,0.5661
cell_0073,hoeffding_lcb_delta_0_2,4,0.1,8,5,prior_dependent,0.0
cell_0073,hoeffding_ucb_delta_0_2,4,0.1,8,5,prior_dependent,0.5661
cell_0074,raw_trl,4,0.1,8,6,prior_dependent,0.5661
cell_0074,trl_log,4,0.1,8,6,prior_dependent,0.5661
cell_0074,empirical_transition_dp,4,0.1,8,6,prior_dependent,0.5661
cell_0074,empirical_risky_value,4,0.1,8,6,prior_dependent,0.5661
cell_0074,posterior_mean_beta_1_1,4,0.1,8,6,prior_dependent,0.0
cell_0074,posterior_lower_q10_beta_1_1,4,0.1,8,6,prior_dependent,0.0
cell_0074,posterior_upper_q90_beta_1_1,4,0.1,8,6,prior_dependent,0.5661
cell_0074,hoeffding_lcb_delta_0_2,4,0.1,8,6,prior_dependent,0.0
cell_0074,hoeffding_ucb_delta_0_2,4,0.1,8,6,prior_dependent,0.5661
cell_0075,raw_trl,4,0.1,8,7,prior_dependent,0.5661
cell_0075,trl_log,4,0.1,8,7,prior_dependent,0.5661
cell_0075,empirical_transition_dp,4,0.1,8,7,prior_dependent,0.5661
cell_0075,empirical_risky_value,4,0.1,8,7,prior_dependent,0.5661
cell_0075,posterior_mean_beta_1_1,4,0.1,8,7,prior_dependent,0.5661
cell_0075,posterior_lower_q10_beta_1_1,4,0.1,8,7,prior_dependent,0.0
cell_0075,posterior_upper_q90_beta_1_1,4,0.1,8,7,prior_dependent,0.5661
cell_0075,hoeffding_lcb_delta_0_2,4,0.1,8,7,prior_dependent,0.0
cell_0075,hoeffding_ucb_delta_0_2,4,0.1,8,7,prior_dependent,0.5661
cell_0076,raw_trl,4,0.1,8,8,lucky_only,0.5661
cell_0076,trl_log,4,0.1,8,8,lucky_only,0.5661
cell_0076,empirical_transition_dp,4,0.1,8,8,lucky_only,0.5661
cell_0076,empirical_risky_value,4,0.1,8,8,lucky_only,0.5661
cell_0076,posterior_mean_beta_1_1,4,0.1,8,8,lucky_only,0.5661
cell_0076,posterior_lower_q10_beta_1_1,4,0.1,8,8,lucky_only,0.5661
cell_0076,posterior_upper_q90_beta_1_1,4,0.1,8,8,lucky_only,0.5661
cell_0076,hoeffding_lcb_delta_0_2,4,0.1,8,8,lucky_only,0.0
cell_0076,hoeffding_ucb_delta_0_2,4,0.1,8,8,lucky_only,0.5661
cell_0077,raw_trl,4,0.1,16,0,no_success,0.0
cell_0077,trl_log,4,0.1,16,0,no_success,0.0
cell_0077,empirical_transition_dp,4,0.1,16,0,no_success,0.0
cell_0077,empirical_risky_value,4,0.1,16,0,no_success,0.0
cell_0077,posterior_mean_beta_1_1,4,0.1,16,0,no_success,0.0
cell_0077,posterior_lower_q10_beta_1_1,4,0.1,16,0,no_success,0.0
cell_0077,posterior_upper_q90_beta_1_1,4,0.1,16,0,no_success,0.0
cell_0077,hoeffding_lcb_delta_0_2,4,0.1,16,0,no_success,0.0
cell_0077,hoeffding_ucb_delta_0_2,4,0.1,16,0,no_success,0.0
cell_0078,raw_trl,4,0.1,16,1,matched_identifiable,0.5661
cell_0078,trl_log,4,0.1,16,1,matched_identifiable,0.0
cell_0078,empirical_transition_dp,4,0.1,16,1,matched_identifiable,0.0
cell_0078,empirical_risky_value,4,0.1,16,1,matched_identifiable,0.0
cell_0078,posterior_mean_beta_1_1,4,0.1,16,1,matched_identifiable,0.0
cell_0078,posterior_lower_q10_beta_1_1,4,0.1,16,1,matched_identifiable,0.0
cell_0078,posterior_upper_q90_beta_1_1,4,0.1,16,1,matched_identifiable,0.0
cell_0078,hoeffding_lcb_delta_0_2,4,0.1,16,1,matched_identifiable,0.0
cell_0078,hoeffding_ucb_delta_0_2,4,0.1,16,1,matched_identifiable,0.0
